time,leftedge,rightedge,gap,x,y_LE,y_RE
1.587500000000000000e+01,3.686999999999999833e+00,9.560000000000000497e+00,5.873000000000000220e+00,8.512977262977262649e-01,1.250000000000000000e+02,1.279399999999999977e+02
1.589300000000000068e+01,3.700000000000000178e+00,9.571999999999999176e+00,5.871999999999999886e+00,8.522629772629772837e-01,1.250000000000000000e+02,1.279279999999999973e+02
1.591000000000000014e+01,3.787999999999999812e+00,9.657000000000000028e+00,5.868999999999999773e+00,8.531746031746031411e-01,1.250000000000000000e+02,1.278430000000000035e+02
1.592699999999999960e+01,3.775999999999999801e+00,9.611000000000000654e+00,5.834999999999999964e+00,8.540862290862291095e-01,1.250000000000000000e+02,1.278889999999999958e+02
1.594400000000000084e+01,3.777000000000000135e+00,9.586999999999999744e+00,5.809999999999999609e+00,8.549978549978550779e-01,1.250000000000000000e+02,1.279129999999999967e+02
1.595800000000000018e+01,3.802000000000000046e+00,9.634999999999999787e+00,5.833000000000000185e+00,8.557486057486057840e-01,1.250000000000000000e+02,1.278649999999999949e+02
1.597499999999999964e+01,3.775999999999999801e+00,9.644999999999999574e+00,5.868999999999999773e+00,8.566602316602316414e-01,1.250000000000000000e+02,1.278550000000000040e+02
1.599300000000000033e+01,3.725999999999999979e+00,9.596000000000000085e+00,5.870000000000000107e+00,8.576254826254826602e-01,1.250000000000000000e+02,1.279039999999999964e+02
1.600600000000000023e+01,3.787999999999999812e+00,9.644999999999999574e+00,5.857000000000000206e+00,8.583226083226083158e-01,1.250000000000000000e+02,1.278550000000000040e+02
1.602299999999999969e+01,3.787999999999999812e+00,9.621999999999999886e+00,5.833999999999999631e+00,8.592342342342342842e-01,1.250000000000000000e+02,1.278780000000000001e+02
1.604100000000000037e+01,3.763999999999999790e+00,9.585000000000000853e+00,5.820999999999999730e+00,8.601994851994851921e-01,1.250000000000000000e+02,1.279149999999999920e+02
1.605399999999999849e+01,3.774999999999999911e+00,9.608999999999999986e+00,5.833999999999999631e+00,8.608966108966108477e-01,1.250000000000000000e+02,1.278910000000000053e+02
1.607100000000000151e+01,3.713000000000000078e+00,9.561999999999999389e+00,5.849000000000000199e+00,8.618082368082369271e-01,1.250000000000000000e+02,1.279380000000000024e+02
1.608800000000000097e+01,3.725000000000000089e+00,9.585000000000000853e+00,5.860000000000000320e+00,8.627198627198627845e-01,1.250000000000000000e+02,1.279149999999999920e+02
1.610200000000000031e+01,3.737000000000000099e+00,9.585000000000000853e+00,5.847999999999999865e+00,8.634706134706134906e-01,1.250000000000000000e+02,1.279149999999999920e+02
1.611799999999999855e+01,3.700000000000000178e+00,9.548000000000000043e+00,5.847999999999999865e+00,8.643286143286142975e-01,1.250000000000000000e+02,1.279519999999999982e+02
1.613599999999999923e+01,3.713000000000000078e+00,9.574999999999999289e+00,5.862000000000000099e+00,8.652938652938653163e-01,1.250000000000000000e+02,1.279249999999999972e+02
1.615299999999999869e+01,3.751999999999999780e+00,9.634000000000000341e+00,5.881999999999999673e+00,8.662054912054911737e-01,1.250000000000000000e+02,1.278659999999999997e+02
1.617000000000000171e+01,3.725999999999999979e+00,9.609999999999999432e+00,5.884000000000000341e+00,8.671171171171172531e-01,1.250000000000000000e+02,1.278900000000000006e+02
1.618900000000000006e+01,3.701000000000000068e+00,9.585000000000000853e+00,5.884000000000000341e+00,8.681359931359931004e-01,1.250000000000000000e+02,1.279149999999999920e+02
1.620599999999999952e+01,3.750000000000000000e+00,9.622999999999999332e+00,5.873000000000000220e+00,8.690476190476190688e-01,1.250000000000000000e+02,1.278769999999999953e+02
1.621900000000000119e+01,3.726999999999999869e+00,9.586000000000000298e+00,5.858999999999999986e+00,8.697447447447448354e-01,1.250000000000000000e+02,1.279140000000000015e+02
1.623600000000000065e+01,3.688000000000000167e+00,9.570000000000000284e+00,5.881999999999999673e+00,8.706563706563706928e-01,1.250000000000000000e+02,1.279300000000000068e+02
1.625300000000000011e+01,3.689000000000000057e+00,9.544999999999999929e+00,5.855999999999999872e+00,8.715679965679965502e-01,1.250000000000000000e+02,1.279549999999999983e+02
1.627100000000000080e+01,3.676000000000000156e+00,9.531000000000000583e+00,5.855000000000000426e+00,8.725332475332475690e-01,1.250000000000000000e+02,1.279689999999999941e+02
1.628399999999999892e+01,3.751999999999999780e+00,9.595000000000000639e+00,5.842999999999999972e+00,8.732303732303732247e-01,1.250000000000000000e+02,1.279050000000000011e+02
1.630099999999999838e+01,3.738999999999999879e+00,9.615999999999999659e+00,5.876999999999999780e+00,8.741419991419990820e-01,1.250000000000000000e+02,1.278840000000000003e+02
1.631800000000000139e+01,3.677000000000000046e+00,9.555999999999999162e+00,5.878999999999999559e+00,8.750536250536251615e-01,1.250000000000000000e+02,1.279440000000000026e+02
1.633200000000000074e+01,3.688000000000000167e+00,9.558999999999999275e+00,5.871000000000000441e+00,8.758043758043758675e-01,1.250000000000000000e+02,1.279410000000000025e+02
1.634900000000000020e+01,3.725999999999999979e+00,9.599999999999999645e+00,5.873999999999999666e+00,8.767160017160017249e-01,1.250000000000000000e+02,1.279000000000000057e+02
1.636700000000000088e+01,3.701999999999999957e+00,9.563000000000000611e+00,5.860999999999999766e+00,8.776812526812527437e-01,1.250000000000000000e+02,1.279369999999999976e+02
1.638400000000000034e+01,3.652000000000000135e+00,9.537000000000000810e+00,5.884999999999999787e+00,8.785928785928786011e-01,1.250000000000000000e+02,1.279629999999999939e+02
1.640099999999999980e+01,3.688000000000000167e+00,9.612000000000000099e+00,5.924000000000000377e+00,8.795045045045044585e-01,1.250000000000000000e+02,1.278880000000000052e+02
1.641400000000000148e+01,3.688000000000000167e+00,9.611000000000000654e+00,5.923000000000000043e+00,8.802016302016303362e-01,1.250000000000000000e+02,1.278889999999999958e+02
1.643199999999999861e+01,3.676000000000000156e+00,9.587999999999999190e+00,5.911999999999999922e+00,8.811668811668811330e-01,1.250000000000000000e+02,1.279120000000000061e+02
1.644900000000000162e+01,3.688000000000000167e+00,9.599000000000000199e+00,5.910999999999999588e+00,8.820785070785072124e-01,1.250000000000000000e+02,1.279009999999999962e+02
1.646600000000000108e+01,3.650999999999999801e+00,9.573999999999999844e+00,5.923000000000000043e+00,8.829901329901330698e-01,1.250000000000000000e+02,1.279260000000000019e+02
1.648400000000000176e+01,3.688000000000000167e+00,9.586999999999999744e+00,5.899000000000000021e+00,8.839553839553840886e-01,1.250000000000000000e+02,1.279129999999999967e+02
1.649699999999999989e+01,3.701000000000000068e+00,9.573999999999999844e+00,5.873000000000000220e+00,8.846525096525096332e-01,1.250000000000000000e+02,1.279260000000000019e+02
1.651399999999999935e+01,3.650999999999999801e+00,9.537000000000000810e+00,5.886000000000000121e+00,8.855641355641354906e-01,1.250000000000000000e+02,1.279629999999999939e+02
1.653099999999999881e+01,3.649999999999999911e+00,9.582000000000000739e+00,5.932000000000000384e+00,8.864757614757614590e-01,1.250000000000000000e+02,1.279180000000000064e+02
1.654899999999999949e+01,3.725000000000000089e+00,9.669000000000000483e+00,5.943999999999999950e+00,8.874410124410124778e-01,1.250000000000000000e+02,1.278310000000000031e+02
1.656200000000000117e+01,3.686999999999999833e+00,9.606999999999999318e+00,5.919999999999999929e+00,8.881381381381382445e-01,1.250000000000000000e+02,1.278930000000000007e+02
1.657900000000000063e+01,3.677000000000000046e+00,9.570000000000000284e+00,5.892999999999999794e+00,8.890497640497641019e-01,1.250000000000000000e+02,1.279300000000000068e+02
1.659700000000000131e+01,3.762999999999999901e+00,9.660000000000000142e+00,5.897000000000000242e+00,8.900150150150151207e-01,1.250000000000000000e+02,1.278400000000000034e+02
1.660999999999999943e+01,3.775999999999999801e+00,9.635999999999999233e+00,5.860000000000000320e+00,8.907121407121406653e-01,1.250000000000000000e+02,1.278640000000000043e+02
1.662699999999999889e+01,3.777000000000000135e+00,9.634000000000000341e+00,5.857000000000000206e+00,8.916237666237665227e-01,1.250000000000000000e+02,1.278659999999999997e+02
1.664399999999999835e+01,3.802000000000000046e+00,9.634000000000000341e+00,5.831999999999999851e+00,8.925353925353924911e-01,1.250000000000000000e+02,1.278659999999999997e+02
1.666199999999999903e+01,3.775999999999999801e+00,9.599000000000000199e+00,5.823000000000000398e+00,8.935006435006435099e-01,1.250000000000000000e+02,1.279009999999999962e+02
1.667500000000000071e+01,3.826999999999999957e+00,9.660999999999999588e+00,5.833999999999999631e+00,8.941977691977692766e-01,1.250000000000000000e+02,1.278389999999999986e+02
1.669200000000000017e+01,3.838999999999999968e+00,9.673999999999999488e+00,5.834999999999999964e+00,8.951093951093951340e-01,1.250000000000000000e+02,1.278259999999999934e+02
1.671000000000000085e+01,3.775999999999999801e+00,9.634000000000000341e+00,5.857999999999999652e+00,8.960746460746461528e-01,1.250000000000000000e+02,1.278659999999999997e+02
1.672700000000000031e+01,3.737999999999999989e+00,9.573999999999999844e+00,5.836000000000000298e+00,8.969862719862720102e-01,1.250000000000000000e+02,1.279260000000000019e+02
1.674099999999999966e+01,3.787999999999999812e+00,9.635999999999999233e+00,5.847999999999999865e+00,8.977370227370227163e-01,1.250000000000000000e+02,1.278640000000000043e+02
1.675799999999999912e+01,3.775999999999999801e+00,9.622999999999999332e+00,5.847000000000000419e+00,8.986486486486485736e-01,1.250000000000000000e+02,1.278769999999999953e+02
1.677499999999999858e+01,3.701000000000000068e+00,9.583999999999999631e+00,5.883000000000000007e+00,8.995602745602745420e-01,1.250000000000000000e+02,1.279159999999999968e+02
1.679200000000000159e+01,3.775999999999999801e+00,9.659000000000000696e+00,5.883000000000000007e+00,9.004719004719006215e-01,1.250000000000000000e+02,1.278409999999999940e+02
1.680900000000000105e+01,3.811999999999999833e+00,9.696999999999999176e+00,5.884999999999999787e+00,9.013835263835264788e-01,1.250000000000000000e+02,1.278029999999999973e+02
1.682300000000000040e+01,3.775999999999999801e+00,9.660000000000000142e+00,5.884000000000000341e+00,9.021342771342771849e-01,1.250000000000000000e+02,1.278400000000000034e+02
1.684499999999999886e+01,3.789000000000000146e+00,9.696999999999999176e+00,5.908000000000000362e+00,9.033140283140282945e-01,1.250000000000000000e+02,1.278029999999999973e+02
1.686199999999999832e+01,3.737999999999999989e+00,9.624000000000000554e+00,5.886000000000000121e+00,9.042256542256541518e-01,1.250000000000000000e+02,1.278760000000000048e+02
1.687500000000000000e+01,3.737999999999999989e+00,9.673000000000000043e+00,5.934999999999999609e+00,9.049227799227799185e-01,1.250000000000000000e+02,1.278269999999999982e+02
1.689199999999999946e+01,3.737999999999999989e+00,9.672000000000000597e+00,5.934000000000000163e+00,9.058344058344057759e-01,1.250000000000000000e+02,1.278280000000000030e+02
1.690899999999999892e+01,3.713000000000000078e+00,9.634000000000000341e+00,5.921000000000000263e+00,9.067460317460317443e-01,1.250000000000000000e+02,1.278659999999999997e+02
1.692699999999999960e+01,3.688000000000000167e+00,9.632999999999999119e+00,5.945000000000000284e+00,9.077112827112826521e-01,1.250000000000000000e+02,1.278670000000000044e+02
1.694399999999999906e+01,3.737999999999999989e+00,9.696999999999999176e+00,5.958999999999999631e+00,9.086229086229086205e-01,1.250000000000000000e+02,1.278029999999999973e+02
1.696099999999999852e+01,3.762999999999999901e+00,9.695999999999999730e+00,5.932999999999999829e+00,9.095345345345344779e-01,1.250000000000000000e+02,1.278040000000000020e+02
1.697800000000000153e+01,3.676000000000000156e+00,9.561999999999999389e+00,5.886000000000000121e+00,9.104461604461605573e-01,1.250000000000000000e+02,1.279380000000000024e+02
1.699599999999999866e+01,3.712000000000000188e+00,9.621000000000000441e+00,5.908999999999999808e+00,9.114114114114113541e-01,1.250000000000000000e+02,1.278790000000000049e+02
1.701399999999999935e+01,3.701000000000000068e+00,9.596999999999999531e+00,5.895999999999999908e+00,9.123766623766623729e-01,1.250000000000000000e+02,1.279030000000000058e+02
1.702700000000000102e+01,3.737999999999999989e+00,9.669999999999999929e+00,5.932000000000000384e+00,9.130737880737881396e-01,1.250000000000000000e+02,1.278299999999999983e+02
1.704400000000000048e+01,3.774999999999999911e+00,9.710000000000000853e+00,5.934999999999999609e+00,9.139854139854139969e-01,1.250000000000000000e+02,1.277899999999999920e+02
1.706099999999999994e+01,3.725999999999999979e+00,9.672000000000000597e+00,5.945999999999999730e+00,9.148970398970398543e-01,1.250000000000000000e+02,1.278280000000000030e+02
1.707900000000000063e+01,3.737999999999999989e+00,9.670999999999999375e+00,5.932999999999999829e+00,9.158622908622908732e-01,1.250000000000000000e+02,1.278290000000000077e+02
1.709600000000000009e+01,3.713000000000000078e+00,9.670999999999999375e+00,5.958000000000000185e+00,9.167739167739168415e-01,1.250000000000000000e+02,1.278290000000000077e+02
1.711400000000000077e+01,3.712000000000000188e+00,9.682000000000000384e+00,5.969999999999999751e+00,9.177391677391677494e-01,1.250000000000000000e+02,1.278179999999999978e+02
1.713100000000000023e+01,3.662999999999999812e+00,9.608999999999999986e+00,5.945999999999999730e+00,9.186507936507937178e-01,1.250000000000000000e+02,1.278910000000000053e+02
1.714399999999999835e+01,3.662999999999999812e+00,9.659000000000000696e+00,5.996000000000000441e+00,9.193479193479192624e-01,1.250000000000000000e+02,1.278409999999999940e+02
1.716199999999999903e+01,3.737999999999999989e+00,9.744999999999999218e+00,6.006999999999999673e+00,9.203131703131702812e-01,1.250000000000000000e+02,1.277549999999999955e+02
1.717899999999999849e+01,3.661999999999999922e+00,9.708000000000000185e+00,6.046000000000000263e+00,9.212247962247961386e-01,1.250000000000000000e+02,1.277920000000000016e+02
1.719600000000000151e+01,3.649999999999999911e+00,9.695999999999999730e+00,6.046000000000000263e+00,9.221364221364222180e-01,1.250000000000000000e+02,1.278040000000000020e+02
1.721300000000000097e+01,3.650999999999999801e+00,9.695999999999999730e+00,6.044999999999999929e+00,9.230480480480480754e-01,1.250000000000000000e+02,1.278040000000000020e+02
1.722700000000000031e+01,3.674999999999999822e+00,9.720000000000000639e+00,6.044999999999999929e+00,9.237987987987987815e-01,1.250000000000000000e+02,1.277800000000000011e+02
1.724800000000000111e+01,3.673999999999999932e+00,9.733000000000000540e+00,6.059000000000000163e+00,9.249249249249249516e-01,1.250000000000000000e+02,1.277669999999999959e+02
1.726099999999999923e+01,3.674999999999999822e+00,9.721000000000000085e+00,6.046000000000000263e+00,9.256220506220506072e-01,1.250000000000000000e+02,1.277789999999999964e+02
1.727799999999999869e+01,3.712000000000000188e+00,9.756999999999999673e+00,6.044999999999999929e+00,9.265336765336764646e-01,1.250000000000000000e+02,1.277429999999999950e+02
1.729599999999999937e+01,3.725999999999999979e+00,9.743999999999999773e+00,6.017999999999999794e+00,9.274989274989274834e-01,1.250000000000000000e+02,1.277560000000000002e+02
1.731400000000000006e+01,3.725999999999999979e+00,9.782999999999999474e+00,6.057000000000000384e+00,9.284641784641785023e-01,1.250000000000000000e+02,1.277169999999999987e+02
1.733099999999999952e+01,3.661999999999999922e+00,9.744999999999999218e+00,6.083000000000000185e+00,9.293758043758043597e-01,1.250000000000000000e+02,1.277549999999999955e+02
1.734400000000000119e+01,3.612000000000000099e+00,9.682999999999999829e+00,6.070999999999999730e+00,9.300729300729301263e-01,1.250000000000000000e+02,1.278170000000000073e+02
1.736100000000000065e+01,3.698999999999999844e+00,9.794000000000000483e+00,6.094999999999999751e+00,9.309845559845559837e-01,1.250000000000000000e+02,1.277060000000000031e+02
1.737900000000000134e+01,3.649999999999999911e+00,9.769000000000000128e+00,6.118999999999999773e+00,9.319498069498070025e-01,1.250000000000000000e+02,1.277309999999999945e+02
