mcmc_index,x_mm,centerline,top_edge,bottom_edge
0,497.3118279569892,-0.4739336140476459,2.656047484342733,-3.6039147124380246
0,499.99999999999994,-0.471560306675632,2.6791319349100444,-3.622252548261308
0,502.6881720430107,-0.49512776891148536,2.656743866251404,-3.6469994040743745
0,505.37634408602145,-0.42562435899131285,2.7209221172533256,-3.572170835235951
0,508.0645161290322,-0.43631943843477605,2.7142739466871246,-3.586912823556677
0,510.75268817204295,-0.44362962661773786,2.7127681728862623,-3.6000274261217378
0,513.4408602150537,-0.4654397170407045,2.691699098285093,-3.622578532366502
0,516.1290322580645,-0.4025223163243864,2.748139615218141,-3.553184247866914
0,518.8172043010752,-0.39279551434895377,2.7467060586981757,-3.532297087396083
0,521.505376344086,-0.36114487793715155,2.7579100970338706,-3.480199852908174
0,524.1935483870967,-0.43846649129315374,2.7029237121946212,-3.5798566947809287
0,526.8817204301075,-0.4353502778294374,2.6875463450100265,-3.5582469006689013
0,529.5698924731182,-0.37913246908929277,2.7322454158093024,-3.4905103539878874
0,532.258064516129,-0.3668971886006302,2.7395980958584807,-3.4733924730597407
0,534.9462365591397,-0.37443904771745923,2.7397808520571694,-3.4886589474920875
0,537.6344086021505,-0.4032576007729109,2.7177203441501057,-3.5242355456959276
0,540.3225806451612,-0.39739754219101614,2.732788000670066,-3.5275830850520986
0,543.010752688172,-0.40554274573820265,2.727641501231627,-3.5387269927080327
0,545.6989247311827,-0.42939237649415646,2.6946369327091464,-3.553421685697459
0,548.3870967741935,-0.45122771615494656,2.7005966824431833,-3.6030521147530767
0,551.0752688172042,-0.40050112283114486,2.7358687939172084,-3.5368710395794984
0,553.763440860215,-0.3969824862862789,2.745234315086447,-3.5391992876590046
0,556.4516129032257,-0.43123618134963504,2.7206058630356553,-3.5830782257349254
0,559.1397849462365,-0.4582287390774325,2.697183071079954,-3.613640549234819
0,561.8279569892472,-0.48216002214614195,2.670581712399283,-3.6349017566915673
0,564.516129032258,-0.5504611920942664,2.6016395935666567,-3.702561977755189
0,567.2043010752687,-0.5735811971828566,2.577284423041115,-3.7244468174068284
0,569.8924731182796,-0.5936672484193889,2.5565144838694294,-3.7438489807082074
0,572.5806451612902,-0.6284321247685825,2.5217496075202357,-3.778613857057401
0,575.2688172043011,-0.6449963724302876,2.496648260771562,-3.786641005632137
